8764 26716
5116 6641 -285
8109 1231 500
1782 6606 -257
1483 3934 -234
6343 8079 431
3087 407 -217
45 501 -892
3344 6858 -239
5986 5266 652
7541 576 -409
8052 3573 219
3181 6016 -597
2923 7389 334
8719 4307 764
5867 6397 -637
1980 3148 931
3448 1934 734
4576 4438 -901
2687 8310 -65
6697 1238 54
6967 7675 -438
63 8104 183
5788 4440 529
8733 4392 -415
4670 2124 213
6323 7768 849
5006 3818 368
4375 685 -381
7348 3932 718
2263 7865 688
8127 4170 -945
1885 5244 950
2379 7877 -162
3153 5576 33
5612 2228 -518
4141 3649 670
6425 7864 104
2796 5422 318
4854 6690 -251
6076 1367 530
7348 5378 819
6692 1820 -580
6803 4931 -597
7182 6975 -731
7150 1967 882
1184 5296 -958
5042 1103 847
3569 3062 -991
6594 635 628
1331 4401 -150
1494 7638 -441
7755 2062 165
43 6228 693
8677 5036 -278
3811 1186 350
721 5826 -498
6736 5854 464
5149 1838 104
11 4306 476
7825 932 -422
8428 522 962
3974 6441 386
1557 3602 -783
2156 5245 -246
4938 1561 950
4731 949 -131
2587 8107 426
6333 4050 -475
5529 4975 652
556 5523 -374
135 5789 -846
4179 5384 -390
5546 3084 -7
3860 4024 286
2661 5578 694
1079 4130 72
1786 4390 660
7679 5374 -698
5740 6180 895
7815 199 592
6133 7344 -135
3851 8270 -190
3430 1749 906
2635 7826 -719
5259 6160 -134
5723 4793 399
4684 2805 895
8164 8139 824
897 5581 998
2298 8749 478
8170 1231 -749
7452 7139 -148
1546 5173 -475
2892 4644 -663
410 7085 -794
3341 4738 760
1069 5487 -451
148 6097 867
734 1212 405
2258 6802 -476
4904 1751 434
2060 3556 85
2495 8521 -548
5917 1096 121
7721 64 959
434 7286 942
2417 3420 648
8700 1569 -468
1583 7914 268
5453 951 -640
8299 4071 -574
8747 713 -853
1702 6556 971
3012 2197 -461
4609 4361 85
3296 2492 25
3071 8507 -323
5983 4816 552
3886 3049 -471
8725 7655 -763
4176 4358 373
4306 1320 0
1502 1190 612
4839 6701 356
1808 6573 353
2758 8305 513
7576 2384 -871
5952 5097 668
6942 8334 -952
3533 7099 463
2864 3556 -406
3376 116 -605
1228 842 -375
8449 1933 950
256 2840 477
4911 3294 26
4794 4183 -369
8013 3231 -591
5762 6493 883
8407 931 -963
4639 2872 630
2075 5793 -271
539 6699 492
4754 5116 531
1236 3361 -179
8534 4263 -30
2395 2216 352
636 4491 -220
4819 1286 -328
2816 6710 -303
5860 4417 -905
3753 7533 -914
1151 6469 306
6886 6124 -895
4383 295 115
5200 8114 729
8762 2614 -998
4646 6629 -771
8285 8505 -35
6484 3253 -977
7416 7822 -482
2166 2849 -379
7874 8525 -353
4034 7919 685
5389 3192 -259
4172 5457 531
4007 3102 136
8038 5472 959
7310 3635 -819
8573 2409 884
2080 3183 633
591 960 545
4087 1538 82
5163 4901 -12
32 6019 -243
1782 176 7
2621 6041 -64
564 4133 -376
772 6040 -871
3755 7765 322
7816 1885 -22
70 3448 -926
1285 1552 604
4784 3359 253
2476 2289 962
3566 2375 248
3975 3223 -710
1397 8578 729
3134 3695 229
6135 5913 806
187 5766 49
987 71 419
7494 4103 147
5246 8672 -792
7502 3580 -678
7558 6151 352
8430 811 200
6574 3230 -742
644 4390 737
5195 6152 38
5891 503 -839
5747 3103 -745
4522 283 301
5823 2969 -641
5270 1612 783
6600 4522 -983
5575 4734 568
6379 261 242
7513 922 751
6865 3092 -213
4981 3835 391
4703 1447 605
7331 302 218
513 921 138
3816 1175 -12
194 4487 -268
5155 5407 -281
2167 356 814
6250 7071 -726
4534 5790 -361
8149 1328 7
8112 2750 275
2551 5735 256
3826 4405 458
6475 6261 42
8437 1840 354
2738 3140 146
5903 7557 -145
6320 6781 -267
6205 6712 382
7355 740 584
6867 5402 80
657 1692 -823
5722 2054 -835
5342 4467 -161
7426 6156 -838
2375 7724 -994
3219 7365 364
8426 4698 653
4479 786 635
5865 5639 -8
1960 1155 -610
7652 211 439
6162 4019 -931
7508 5601 768
481 7547 -620
5351 4103 398
1449 5836 856
1144 6896 -421
8488 6810 -810
2810 5141 -892
6771 4071 865
3883 1540 -725
7723 1883 306
2710 5466 -585
812 6305 26
8403 6967 -955
3922 3031 -170
200 5512 987
2339 3738 873
2601 3380 744
2386 6780 -718
7955 3214 553
4997 2503 188
5784 4659 -99
3185 5865 -703
1257 3920 752
7656 1563 886
4460 6860 -871
6462 4090 -109
1947 3086 -213
3340 1461 -714
4366 7615 29
8422 4156 -294
6835 461 133
1094 2924 129
4341 5720 -338
4387 6230 402
1234 2486 523
8728 3992 307
8523 238 365
3588 2326 -703
7634 3998 -824
8203 6956 146
2139 6802 814
3394 5316 633
4220 3203 820
7468 8413 -723
509 5485 918
2649 2804 -812
5666 5357 -682
8106 2321 -502
8229 8011 -415
1499 1937 -141
2 1411 -148
3656 1774 671
6394 4542 109
8357 3902 -768
1971 7759 539
7729 220 779
4600 1872 20
7456 8068 -828
7438 3073 -33
6115 1740 631
6900 8036 774
6517 3481 995
7463 4257 906
5898 2134 -134
65 5405 563
4432 3194 600
6125 6485 -658
5968 4057 -541
3020 8094 -439
4631 3129 -582
5052 1522 -160
5248 5376 -219
2472 5984 -166
7011 4728 -501
2382 2245 252
7319 5651 -487
6864 2665 651
4920 7285 893
4039 517 -794
7356 1841 170
207 7982 919
1990 4954 -789
7838 1108 693
5360 5189 -908
411 7106 -331
2832 6031 -553
4538 2270 -592
2701 2214 158
7363 24 -726
8657 1131 -838
6290 2487 -297
6751 8102 681
1830 8704 139
3926 1739 828
814 234 -332
3530 4112 -808
3353 5231 -161
3738 3989 463
484 8277 -743
2501 5373 854
4514 7525 -836
2837 7630 -656
1726 4798 356
8390 5255 318
8253 8477 -924
5533 1765 126
2030 516 -22
2000 1220 6
8297 1852 414
118 8137 -676
6512 3872 930
157 8672 -747
1776 2934 657
591 8697 -428
1016 376 898
4879 3454 -32
3918 4586 860
7844 890 295
1452 4477 -204
7016 7905 -553
6189 2116 -653
6933 815 -671
4351 7502 279
5340 4688 -359
7779 2757 660
337 5569 -870
363 6872 292
8347 5575 -105
5141 1564 -710
5033 3173 735
4440 7158 340
8239 7174 730
5390 1703 -208
8542 8423 206
5364 6673 -257
3203 3542 971
2939 2608 -781
8563 7975 284
7572 5198 -831
1846 1344 543
1219 3880 397
562 8309 -323
3805 2683 975
3880 3074 354
3232 3061 470
2678 5873 -230
4574 1571 -808
1100 8711 821
16 3740 151
2675 685 126
6756 999 -783
7978 3370 109
6251 5286 -877
3753 1379 -492
7594 278 -408
7492 1981 508
2396 4213 656
5340 7992 855
3989 5731 -111
3839 971 -321
3072 5475 -590
2415 6022 -481
5733 775 278
4998 3264 154
6452 4267 593
4625 8562 -454
7597 5872 -210
3713 6365 870
6197 2080 -526
4602 3751 926
1849 1938 906
6872 4568 -250
1291 3701 559
3474 3905 101
4475 6691 155
8344 3296 12
7818 2764 947
973 5276 157
2985 297 -254
6470 7174 873
2277 5375 699
262 7327 -541
8122 5064 88
7618 2906 959
1662 1669 967
3264 8527 247
7284 2757 342
6578 6041 -996
7151 1108 780
2303 4660 618
3284 7443 -809
1809 6382 313
6334 6232 451
2377 8498 951
2588 6008 307
7680 6804 -593
7106 7672 651
5459 2631 779
1572 809 515
5883 4078 500
290 5433 -196
1387 4809 -498
5658 1866 -761
7954 6659 -242
7941 4809 -268
5204 8016 339
5904 495 -941
5737 2056 -734
3077 5746 715
3997 3313 -211
4885 2389 221
7871 7588 -86
5911 2925 -421
6285 7254 -749
154 8715 894
3870 1273 906
3890 772 106
4034 4379 885
8114 5767 602
6333 3361 189
4880 8247 -90
4256 1333 490
5484 1248 -503
5351 6166 -96
1280 8530 799
7626 3437 -178
5979 5112 621
5136 954 -801
2518 516 -831
3685 3445 -926
4210 2412 122
7644 1004 679
2902 6460 -891
4540 4381 19
6813 4803 241
6128 5140 963
6510 6704 172
969 8267 800
3531 6535 -114
4806 2422 -310
5539 2609 -81
1756 7750 -247
7831 6983 437
1795 7052 417
3526 3822 -847
2171 8749 -761
1642 7298 -270
4839 4287 -377
4290 681 92
7224 2926 -380
7237 628 117
499 1463 639
5525 2136 -621
3379 4750 351
7725 2829 -328
7280 5569 56
7952 3262 -597
2933 7255 -923
732 3150 -953
4783 7598 -809
6824 6911 -923
4832 681 121
3302 7870 -778
2345 6058 763
3180 8213 -974
1332 4629 596
3450 923 -228
8370 1796 668
7728 7513 -54
8674 3082 802
1274 6176 -751
4187 7025 592
8308 7225 -957
633 8303 646
801 4301 -278
378 2751 5
6879 5473 -368
3649 4232 836
5691 2914 -344
3559 4474 -987
7013 6342 -22
3098 2210 -181
8204 1179 -588
511 2133 785
1068 6544 -74
2744 8161 971
1920 5458 -435
5975 3218 765
4060 8548 303
7830 5324 833
76 6143 844
5286 140 545
1423 3763 -510
3713 8292 653
5086 2064 -709
1531 6648 230
3615 1724 -389
6205 6552 376
786 4560 -133
263 8605 786
6074 6121 423
8291 794 367
1905 7038 -6
2567 7283 -287
4280 5815 -243
6649 5777 -89
2647 3260 317
5430 1905 -226
8122 4022 -846
3891 6817 -259
6950 140 -317
7649 3110 -329
1029 3412 994
768 1497 940
2790 6903 533
3881 8213 -772
1867 4329 -21
4688 1307 -82
31 450 844
8054 432 175
7097 7135 -285
5904 2812 74
2748 3620 -345
693 6217 -985
7213 1692 698
6624 8043 237
1137 1582 690
5737 5034 155
284 5419 568
989 6555 257
118 3033 818
2285 1112 895
1172 4518 896
6185 6568 711
6860 6669 -956
6086 3781 -981
3494 3032 160
375 5724 842
2341 3952 185
5023 149 -792
2009 1887 94
7275 4634 -418
3537 958 -318
7515 8251 -884
284 1136 -50
3288 4969 -302
489 225 32
4882 2455 -354
3480 5838 -184
4791 7250 155
1918 7542 -305
5296 4632 -18
5756 1367 -443
2163 1867 -353
6051 6732 849
4014 4150 680
4731 2392 223
2400 3904 397
6095 6602 -201
1226 1342 279
2598 4522 931
5282 1029 -784
817 5624 -259
223 7252 612
6843 8640 167
7197 6405 -610
4800 2169 -802
1509 6801 -114
3029 5742 138
6685 4831 534
7197 7079 25
7478 7254 -555
4640 1401 -645
6173 5446 -226
392 7676 791
6008 1055 202
4419 2722 -807
4925 3216 622
8514 2361 882
7429 7769 -73
1309 2391 -667
4387 6021 474
4617 4277 -347
548 7232 -750
2105 2143 163
2127 7201 -107
7081 5339 653
6710 5349 -991
7235 3891 199
7314 6108 988
8359 511 450
6836 1187 174
3540 1792 -772
1154 5613 802
4583 5472 -539
6772 2913 -482
4226 7120 524
7000 2641 -633
8493 6566 921
2301 7587 804
5710 4486 -859
415 5928 187
998 6538 610
5650 7937 826
29 4074 81
5887 8523 655
5373 5112 -589
1688 8664 17
1575 8225 -922
7954 2205 -15
1299 4149 914
2535 6198 684
8602 7277 -546
6503 131 -586
6809 7171 847
3375 642 578
3161 6120 -183
1376 1170 464
548 1273 -52
5619 5201 613
431 6583 364
165 1610 -898
6694 6603 449
4472 2956 980
6124 8114 -924
4888 5285 132
2348 8624 348
1304 725 923
8458 8497 -384
4727 4111 -883
2539 254 453
6095 1984 -427
966 4094 -530
5848 644 632
4240 1040 208
7065 5940 -73
2258 5292 -802
1622 3204 -42
7984 7601 -359
3286 8433 882
3985 3058 -492
3397 3250 -388
8749 8086 -943
1420 5267 77
162 6679 917
2645 8419 812
5938 3400 -871
240 616 -421
7551 8024 342
7911 1549 -844
6208 5397 -203
5086 7808 895
838 2987 -195
6199 5583 -709
5480 3261 8
6015 341 246
2616 7488 -230
6295 3822 337
3831 1393 975
6592 8384 809
7460 8675 -741
1721 949 -626
3805 6478 -800
8529 7147 -5
2697 682 -909
6110 8654 -853
7717 211 -509
4903 4429 56
3306 2273 -964
3937 4975 117
5634 6137 526
2081 3021 -854
8676 6563 -53
6264 8684 240
5707 4437 -313
4801 6392 -219
3802 1298 502
7974 8160 63
5490 3423 -756
7634 6387 655
7740 6935 641
3756 5579 -508
4278 3627 197
2879 4722 -697
3194 2855 -209
6038 8591 -190
6317 3776 -36
2226 4250 -839
7730 5930 904
7795 8699 633
8080 1713 386
866 8278 -104
4150 1544 -309
498 1982 -936
1651 7585 577
2999 4300 -139
3831 4256 189
4807 7426 -344
692 7636 -959
8434 292 50
5959 8700 -833
292 6059 840
2090 2932 -500
8500 7960 -632
5542 3416 -708
1887 7194 -710
7641 4085 -622
6294 2367 78
7078 8256 806
1915 560 -338
5971 3977 675
5814 3517 -988
8103 8143 547
6728 7466 869
7989 5979 -912
7420 6607 951
4037 7348 536
6403 1715 -728
4252 7432 474
5123 1972 -615
1368 2526 222
4614 5919 286
5268 4592 662
4704 4188 764
902 3171 350
4590 1252 999
866 5910 -89
548 6777 875
4181 1408 -676
6257 4045 -957
5226 5245 935
4123 2475 -653
5288 4485 820
6875 4422 -999
6733 4023 -471
3357 7869 -795
3646 5419 755
6637 4081 -483
6378 5908 -930
2100 8762 761
4387 5765 -383
8026 8351 465
7712 2315 199
6784 5377 -228
4075 1985 -794
2943 6647 923
7600 7446 -238
4201 3113 -981
439 3973 77
3474 3548 -36
1889 6997 810
1647 769 550
1641 2996 428
6382 6255 682
7860 6706 -340
3558 6000 -772
7194 4939 -365
3408 6188 599
6097 766 -918
2056 3504 89
691 1656 929
8010 6967 -540
6925 4472 783
5260 7874 -483
5848 5956 319
6858 1744 -497
1998 4391 924
6907 5730 -610
1880 3237 954
7539 7048 -691
2883 6560 204
3869 7213 764
666 4268 619
1306 5427 429
7488 8684 -380
4910 8072 -457
8086 8724 552
6914 8039 -461
1082 281 472
5318 7333 9
4800 503 -352
4584 2513 689
1657 1995 -495
2208 3716 674
6864 4189 -763
7000 6643 -570
5105 980 820
6179 4058 635
3071 1859 263
1014 4352 -215
4515 4106 368
3014 5164 -184
4689 1337 -491
7979 6998 446
2890 1509 327
1926 4689 55
8302 8164 -687
2611 4947 232
5212 7099 469
7487 1940 -225
2698 5161 -13
8687 4515 428
6363 5327 438
791 1983 841
1962 5092 830
3172 3751 400
4432 6386 -144
8577 6167 -283
7488 728 -866
7172 6453 -915
3615 6372 277
6473 1844 303
3105 4475 -433
6205 2664 684
2012 6237 301
3501 8593 361
7469 7665 901
3750 1110 -488
1505 1215 156
5476 2793 -696
7214 6345 13
7161 4161 606
3145 814 337
1996 4919 -60
7565 64 443
2420 8595 654
6790 8436 -190
2799 8470 473
7731 8100 455
6937 8083 640
1603 6468 -718
560 2556 823
275 7684 518
5335 6488 483
997 5420 742
4668 6283 894
7509 1083 159
1976 4610 -611
1747 1874 -355
4522 2334 513
3988 7296 227
8329 4747 -429
4038 607 -310
1977 4594 -797
905 1928 -797
7270 6700 293
1162 480 306
404 3495 403
8185 8370 792
505 7357 175
1369 5490 505
2529 2428 801
533 1405 -598
535 1333 -515
2217 8395 721
3731 2168 -507
848 6595 739
6519 5244 372
4646 3763 -536
7617 7402 75
918 4625 143
3587 1469 -525
8257 1637 -670
553 323 -247
2105 4756 884
5009 4663 711
6797 6216 123
1198 314 791
1707 6034 -21
3395 1724 -908
8658 4898 550
5025 8735 -200
732 2270 210
7300 613 270
7399 258 -432
5068 7939 45
7293 3629 775
4980 3715 -714
4532 6210 496
3271 2645 -277
6883 3196 -905
6278 2363 -960
2712 2358 923
823 8435 803
5780 3303 -863
3318 4322 433
474 4802 -655
1013 5405 -80
1474 900 -98
3020 3388 762
2192 5063 49
2353 5158 -289
1394 714 477
4527 406 649
1642 7723 -690
3180 6555 -440
322 5392 -142
1323 8594 -385
5936 8031 -53
5845 4373 437
2595 3727 335
8705 5071 -556
1176 1436 -282
5420 3556 -439
1962 2497 -985
963 6617 -52
1647 726 -284
5720 1200 999
1649 1670 220
4934 3117 -461
7620 4934 41
8416 7042 -113
2606 635 -440
92 6014 -234
3141 8739 -858
507 6736 468
131 792 -806
4827 4473 486
3089 147 -895
763 6483 617
1830 1267 -206
2980 8451 -471
2680 2597 -403
1791 2358 -313
6104 1712 -845
5710 5531 -539
8034 1369 -894
5597 6112 773
3316 3625 -366
4937 7762 598
4882 3905 186
7646 5765 842
7732 7286 654
6978 585 -579
1067 2285 -125
5298 6516 -996
7255 2750 -527
6434 649 976
2153 5966 -264
5900 996 375
8159 5023 12
6835 154 -560
6902 2607 37
4915 3347 11
8221 5909 254
8101 4229 367
7506 5107 -177
6903 499 -377
1972 5859 -969
487 1077 -897
4902 5875 56
1068 6037 -763
4440 3746 -70
7245 2496 -692
4155 7344 -404
7217 4433 363
6686 7567 -251
346 10 -427
4038 2704 -298
5997 3732 366
1579 621 742
6770 4150 -760
6509 5931 206
5359 7888 388
8421 3746 394
6022 51 639
4710 8553 92
4065 4928 812
3024 7287 -187
8357 3695 917
8250 2240 -996
3123 8743 -683
3772 6293 -740
4591 6245 102
8710 5017 641
3430 4421 570
3669 4214 939
8577 5536 -950
1474 144 434
3883 2505 978
4843 6116 414
7804 7457 -646
5128 5927 982
847 4919 -154
5063 6028 -436
8482 5153 865
7990 4191 -730
5193 4751 495
7743 7422 -722
3174 7525 -431
2549 3528 -265
5106 7120 765
2333 2533 494
2705 4502 -835
5055 7302 393
7342 2735 126
6183 5906 -174
3803 8057 753
2620 364 160
7790 2318 -579
5725 5669 960
686 5846 -433
4819 8637 596
1683 7845 786
152 3900 461
1700 5786 -320
8719 7865 716
708 5585 642
5666 1551 341
4549 7436 832
5672 6361 537
1977 232 572
3780 2319 894
8681 4545 753
8018 4497 555
1585 7934 280
844 6123 175
241 2681 -834
8217 5089 780
5522 3304 -665
2826 2325 241
5229 4963 -565
5772 3224 -785
175 3398 -172
4059 3132 692
7870 4101 -533
1813 1897 -135
3749 5803 -53
3431 1317 845
3852 2024 987
1984 8217 674
2179 3634 501
7227 3488 -889
483 6634 -150
3092 164 747
7326 1377 -304
6777 1005 692
5569 5296 317
7094 3765 346
4341 8745 863
70 5087 298
4717 2215 -741
552 5263 -958
1386 2576 502
6357 5223 -719
8124 1454 339
4148 338 -531
4259 6448 -862
5465 5712 -723
857 6925 -10
3841 5803 -468
5135 7338 -42
5075 7952 671
3962 5979 -955
6069 1308 506
8277 4093 -324
3169 1901 -925
3755 7089 -532
3891 5102 204
7769 6586 466
4021 7746 852
2121 4280 628
6170 6164 -739
7912 1443 -23
5215 5154 915
2891 7160 -887
2286 2766 725
506 8756 -753
1972 4232 -920
6149 5553 255
3885 6636 301
5476 6401 684
5702 4970 512
6397 3638 485
62 6947 -950
5543 3269 -58
2315 4037 739
7778 2065 300
8091 6786 495
4983 2117 -780
2293 5464 596
6868 752 -78
2508 731 418
6724 6362 -256
587 1608 -754
4452 6187 -442
4559 8658 883
813 5950 -196
2523 6386 917
280 278 -557
546 4970 -543
7595 5676 995
6865 2399 328
2527 820 899
1460 6606 -799
6622 6683 574
6199 8670 137
4509 1505 -285
2244 1904 991
7063 1021 299
1993 2765 253
3713 2847 757
6786 1732 473
1828 5570 504
4338 2861 395
6571 1443 -311
2307 1441 -399
1241 4617 -51
5065 6935 116
942 1917 280
2359 5055 872
3236 7918 -695
5797 7511 -245
5823 7223 941
5137 3833 618
4282 6138 191
372 3362 -7
2639 7436 391
3344 3289 729
7999 5289 -277
3965 6434 569
6052 8535 -734
6541 3997 -345
7488 6880 -39
6811 8576 797
2400 3259 803
1251 6551 -538
2765 4665 -335
3134 3728 -950
2947 1105 -931
3351 5762 -456
8141 1913 -856
3926 5370 -228
1664 5160 423
3833 6831 -988
2335 2353 -934
681 2908 -389
4189 2689 706
1821 8631 -107
7198 5846 253
8239 1264 -550
4779 4919 -686
7275 2699 116
4186 6848 921
4807 4726 139
2620 5915 139
8751 5515 -995
7838 4071 252
7107 2610 -542
1241 5253 -832
2011 7781 -552
2539 5317 368
740 8481 -795
5879 7995 -182
6065 3862 -297
7681 5824 618
6197 7151 -879
5420 4149 972
264 2820 -184
5548 7524 -136
3924 1923 -506
8323 8221 -897
6771 2018 -936
532 4889 -975
4494 5164 -15
1654 7423 315
4303 6439 508
7043 7064 -324
6857 4311 -24
5245 8294 847
4811 428 497
8295 8096 655
7866 1301 -684
8234 4846 575
335 5446 84
7589 8302 -988
8018 6404 -380
4173 1111 -397
4196 81 821
2973 7884 -976
3589 4105 631
5874 923 -38
5425 2123 -74
5730 7734 -880
4791 1636 -789
894 8665 -368
6364 7375 404
2615 6542 -619
2427 8599 -978
4369 3572 580
2283 6061 114
3693 7226 985
2773 7119 -406
4602 5219 614
6373 8052 19
6453 3642 948
1546 3549 702
183 1675 722
4103 7760 -515
8136 7423 -460
6505 6612 879
1665 1341 -791
6256 7859 -358
8679 4488 -381
5433 911 -985
3729 7247 284
1854 1343 583
886 8389 -52
3354 3970 -550
149 8552 985
4169 1265 245
6957 2627 -493
1795 5394 690
1082 5305 -708
8323 5578 -28
1164 5089 496
8356 1166 387
2886 1866 969
1826 7662 -337
8027 8371 263
1082 3320 783
6278 5964 -695
6466 2538 140
3206 4767 -858
2514 5341 -95
7752 92 880
5459 2975 -22
3175 7592 571
7711 4756 -649
1212 1905 -136
6578 1797 -512
2593 3433 -119
3478 5183 -294
222 848 -604
7966 8583 423
8093 5374 -600
4834 4187 665
597 2301 617
2381 4407 690
747 3258 -912
7403 7610 652
8297 8485 691
3488 8275 -291
5307 289 -497
2402 8351 -145
6267 3567 -6
2417 5588 43
4359 6584 -240
7543 2640 -898
7760 5473 -216
618 5603 -630
7150 5388 -77
5986 6365 -198
2693 2562 -414
3350 8509 814
6707 3601 -972
6533 6147 -828
1903 1755 -718
1959 8061 -62
1502 3773 606
649 581 -757
4751 1750 -354
2584 7022 911
6905 5119 638
5924 7117 -956
4699 3805 722
4025 282 -564
4751 2109 817
7156 4930 -129
3738 2960 572
7927 6895 889
8020 2716 -950
3113 6646 -482
8694 1034 -273
6251 559 843
1027 1540 -617
8132 1361 -75
3625 1804 -678
1970 3658 -326
2885 4723 -892
6019 3127 -208
4455 2321 39
4926 7692 -779
5101 3800 -862
7681 199 840
7781 4151 -922
2647 2187 -587
6107 3965 77
6617 6753 -300
8394 5103 -345
1866 6207 118
5066 8311 -925
2081 1857 856
7259 1430 -973
5700 5271 921
6320 8745 208
2495 2143 -957
2878 8382 589
6504 8509 715
2909 7642 193
7321 221 -130
4791 2885 733
1857 7816 937
3483 1213 -241
6994 299 264
1282 7489 -924
1908 5472 -677
5655 2125 130
6271 6632 -879
5869 5732 -144
3895 7909 -691
5083 3258 258
2493 4801 362
304 1361 189
6101 6874 -285
8197 7312 -835
7954 4266 417
7765 1116 948
511 6151 212
5975 631 -54
1707 5949 33
8150 1109 985
7727 6108 -37
1809 3928 542
913 6305 266
7620 8505 -335
1278 18 -716
5738 3767 -30
473 4295 356
8097 208 456
663 7001 506
878 8610 -878
3820 525 407
749 4183 -174
2291 6466 -735
2998 5397 -689
5673 604 -69
4489 3986 207
521 7714 -792
4671 4048 -702
1402 4987 705
2494 3168 -262
3619 1667 -825
7304 4063 747
7805 7928 -854
5122 8498 55
3554 2037 -219
748 8476 -983
4790 7492 -311
2701 5037 571
7794 7630 -777
3856 4507 137
4028 8624 121
2788 4502 -986
3713 5022 -978
8360 2535 -482
744 3632 468
24 4173 474
5919 1704 -121
3872 1101 -755
5521 6194 200
3687 5411 -575
7380 8312 -844
5791 1814 319
936 5152 868
753 6746 -363
1535 3284 3
6141 594 486
1905 7311 659
8008 1713 759
4754 3403 -211
1541 706 -580
8392 8643 165
3124 7786 -291
2777 6662 -390
4463 6057 -888
295 1239 694
3790 7883 254
4074 6773 341
3142 324 -82
1214 1872 -484
974 4088 155
797 6033 205
6121 1803 827
5699 4462 22
1678 7976 799
8536 4740 -680
1176 1812 -977
4008 4265 -833
6990 6458 186
1525 2324 -534
2072 3825 557
70 1026 -147
7402 3033 -450
1245 6553 -277
6023 7646 -904
3839 7823 134
2737 3143 -811
4325 8099 207
5871 4211 95
7419 2018 653
8145 390 610
3010 6866 -991
8098 570 -991
2694 5955 189
5590 7786 259
3597 7253 285
3033 1352 563
5333 3725 -425
8189 7653 -132
4141 2216 30
1430 8722 -376
7835 6726 -565
571 8098 680
8077 8631 281
7147 4709 238
1276 6770 -928
4139 574 -35
6831 4008 268
6464 8037 475
8363 6703 660
6984 4183 128
2968 5954 316
7252 7874 398
1117 4216 -186
3371 855 -786
7393 6376 888
7002 7343 -751
3320 5236 -871
5192 4177 -903
2438 6024 -164
2247 7568 23
6633 3386 141
6578 552 255
3260 6937 693
3535 675 518
7376 4389 -900
7558 3269 842
8271 7304 107
6798 8133 906
2733 3074 -230
6402 2099 677
884 6329 172
3416 1985 -230
2940 4626 312
3487 7253 -820
5237 1089 750
5740 7184 -23
