19
820 813
273 446 437
568 447 837
238 815 94
819 340 -418
642 82 596
578 813 132
567 538 -446
761 120 -222
676 248 43
450 797 373
354 773 -588
15 676 -38
456 300 848
462 701 -909
347 194 106
747 709 484
2 115 -448
62 713 -240
696 821 617
716 559 934
173 761 156
373 424 233
121 808 -129
737 80 -160
583 807 300
749 341 670
570 621 740
394 380 -267
805 783 -776
532 37 544
213 603 610
842 106 -978
292 781 969
187 223 451
366 296 -229
257 839 658
182 61 64
748 292 -689
392 698 -528
616 29 -100
765 413 -906
692 647 -13
776 87 203
510 768 -616
415 447 905
840 355 165
111 194 -779
198 635 408
121 557 907
757 357 -868
3 843 329
202 116 127
849 535 40
394 526 493
589 61 464
455 174 -851
677 411 -890
126 539 83
601 179 -191
85 396 -42
808 338 -128
652 420 239
775 226 -392
160 471 -338
661 509 -249
134 344 421
685 743 -844
147 777 -42
336 152 170
598 37 -612
794 378 300
762 755 506
520 238 -1000
285 507 -113
477 686 831
500 301 144
746 279 -958
151 286 203
411 337 7
748 623 21
321 712 -854
344 702 704
510 106 -736
342 497 -523
45 397 436
483 494 -670
114 640 110
37 583 -27
656 194 -458
676 629 -963
556 133 -717
171 365 185
843 513 -368
642 261 -524
594 798 645
377 455 18
820 782 324
324 618 -71
122 252 363
94 601 74
225 800 893
491 440 -644
554 460 691
32 472 334
369 452 -762
588 666 -86
196 748 -143
833 330 -565
360 812 25
107 711 583
188 220 -728
563 386 -77
441 345 -349
225 470 -622
755 186 -603
498 250 -395
574 393 31
242 635 -531
97 744 76
191 19 -842
395 228 -806
412 282 -674
478 54 578
419 2 -436
831 631 781
796 693 368
492 490 56
312 589 473
229 228 192
8 575 903
462 745 810
544 27 965
285 32 130
270 533 138
693 202 966
125 677 -943
654 590 -330
547 161 625
218 248 -175
20 456 410
12 169 -945
97 484 -267
371 425 969
311 198 950
9 92 402
90 615 258
479 413 518
159 806 -397
793 737 611
176 624 -585
832 8 -415
586 160 665
352 565 -634
334 674 -348
135 331 53
383 533 -212
6 74 -233
712 840 794
748 561 433
326 546 234
603 527 -69
94 172 -248
517 672 -843
697 177 331
490 215 305
105 204 456
363 560 -667
165 781 -836
744 71 -796
272 347 -158
634 489 576
345 307 906
301 263 -466
662 372 -681
166 505 -358
534 235 207
278 726 294
101 745 95
163 289 -522
759 493 559
222 38 -940
650 281 667
750 454 815
489 40 -999
746 102 -811
308 379 436
51 136 -603
409 595 331
610 184 -704
506 195 211
537 482 -741
636 826 518
110 833 141
164 239 -111
750 392 953
805 695 833
848 327 -483
727 487 674
808 589 -566
706 774 -209
644 819 -483
382 219 -504
790 756 476
198 524 485
491 780 -671
745 693 -364
220 69 192
750 615 -389
496 260 706
525 296 -526
136 312 -68
372 271 -424
381 656 951
20 306 53
130 281 -264
595 585 -882
165 800 942
133 690 321
474 287 19
647 371 -626
320 383 -692
210 734 -887
598 499 661
533 460 494
725 677 -429
244 820 -986
434 687 -569
599 748 -983
706 425 -102
312 77 671
285 850 911
176 425 -659
544 31 -5
663 365 957
375 562 -409
3 483 868
153 474 -79
513 212 -508
171 514 -885
269 329 669
644 660 352
794 337 352
449 223 442
775 615 183
475 4 -928
601 14 262
320 70 504
690 635 -871
752 380 232
510 7 -74
763 24 -278
446 211 -130
355 488 73
43 619 -405
358 458 871
789 542 -141
540 720 685
664 764 288
770 322 -260
725 538 889
281 42 596
109 343 340
330 249 -824
770 659 929
707 233 -900
520 502 -825
204 267 38
606 265 943
246 813 991
536 779 617
162 311 359
29 236 463
475 55 6
489 191 857
702 116 -84
821 362 736
154 660 -798
247 544 -657
478 832 -655
426 504 774
831 457 -39
759 364 -607
545 486 -931
68 512 -299
96 273 428
4 687 577
823 114 343
115 66 477
644 712 245
137 769 724
804 127 -864
785 446 -443
618 280 -21
756 356 -876
770 259 558
483 754 -814
795 703 555
90 19 -8
450 546 -280
236 330 -81
224 185 -40
332 744 588
831 364 -722
544 261 -649
697 640 368
720 685 508
372 648 -991
684 464 234
679 403 -990
531 520 949
614 539 957
559 144 831
651 514 963
416 487 -535
740 181 515
500 141 -526
674 406 -385
492 846 231
320 120 -515
305 520 176
91 254 -845
134 597 193
248 769 -218
97 740 766
492 313 399
515 494 441
93 38 -803
701 486 -110
407 261 248
389 313 -279
758 743 667
762 847 582
790 635 437
581 341 61
188 559 3
690 235 -846
376 385 -480
395 324 588
245 140 212
25 828 74
772 195 922
562 564 -40
501 327 -832
445 816 7
756 670 595
174 73 -388
1 452 22
247 532 651
306 817 926
423 607 -459
106 829 -511
411 277 -470
107 555 -779
525 354 -427
772 632 -53
11 167 737
778 26 482
774 769 197
571 173 859
302 321 449
311 146 266
630 812 -680
346 703 -191
631 412 -928
651 473 600
282 185 -790
404 244 364
350 57 -496
12 5 630
744 589 451
440 97 -243
523 730 383
343 801 -422
69 229 518
719 274 751
745 54 -379
819 783 542
122 505 -936
723 30 312
685 838 -276
632 682 -764
327 428 -649
389 484 583
459 608 884
423 469 -163
534 601 -774
320 287 -253
284 140 214
181 394 354
159 609 847
443 400 761
2 708 337
514 472 -842
599 103 -817
422 201 -327
424 489 -774
658 705 -99
2 394 909
342 417 21
665 218 -43
152 84 -422
25 291 735
287 443 26
281 589 798
287 104 -461
808 453 319
702 15 -238
563 730 257
572 21 817
759 410 -682
796 315 -63
35 516 487
148 290 -328
74 807 964
167 691 -218
443 619 227
733 813 -840
538 505 281
356 436 -374
695 148 -748
843 113 484
253 74 -206
40 292 -838
273 302 867
120 361 105
100 523 422
77 498 970
704 387 -329
55 79 259
294 124 565
382 492 -431
91 317 -976
294 792 -887
43 372 -329
724 327 -199
351 647 -467
843 655 6
600 792 945
413 327 927
710 95 -926
267 301 935
26 479 -493
809 759 -332
524 24 -99
580 375 -722
469 267 -27
417 366 -907
135 812 -424
688 299 -819
752 94 786
399 452 526
188 433 -906
113 592 -324
6 52 -491
54 688 -938
251 771 -231
116 720 -406
49 600 92
477 435 494
14 178 85
178 746 -504
516 372 9
470 102 659
258 202 -726
200 139 276
93 608 -757
686 328 85
29 676 -928
591 386 -57
819 656 97
184 392 -550
519 349 212
139 417 -818
268 607 581
700 439 4
396 665 -381
111 713 -221
758 735 -565
212 686 191
791 585 -690
68 209 -65
581 799 -919
434 368 903
192 849 855
167 66 -520
169 367 422
582 290 -132
763 272 552
844 531 155
674 783 -445
357 428 769
831 810 389
632 845 -608
406 259 -855
801 476 910
555 287 369
336 78 318
831 614 460
209 798 -805
60 411 -416
107 163 596
804 19 -606
436 732 903
259 211 -120
214 463 -566
652 246 -331
828 254 873
319 46 -118
700 512 972
301 389 -939
657 142 469
380 159 -273
246 824 985
183 126 354
259 46 646
806 251 402
94 188 831
539 343 -195
416 815 817
160 332 -147
492 176 -40
816 173 754
490 684 630
208 736 -784
753 104 903
23 327 647
26 793 -842
401 209 420
266 314 102
714 541 920
344 231 -378
215 694 230
722 726 589
138 327 525
350 270 591
815 635 164
397 384 46
587 509 463
198 574 -608
68 154 -201
274 225 -493
245 103 -37
492 411 904
186 689 -764
448 421 748
323 64 167
726 511 520
642 305 908
210 403 787
766 132 915
531 233 -959
741 109 -311
242 331 147
7 295 602
213 692 -764
764 243 723
221 772 483
381 41 453
146 182 144
96 735 -529
705 725 -645
443 11 508
804 241 -720
19 85 -635
75 342 668
554 550 520
630 45 -265
364 806 161
435 303 -727
646 86 121
628 482 140
5 286 295
763 256 518
503 524 -986
727 235 669
75 419 534
681 553 319
445 275 -506
469 299 817
598 502 430
469 820 -738
235 638 55
185 68 412
2 404 50
289 110 -330
552 538 704
354 535 495
604 85 -746
443 153 -589
127 360 997
575 260 -614
453 222 -1000
816 293 154
380 196 826
60 85 76
846 311 94
802 681 -895
543 163 -661
337 12 -628
822 592 872
423 418 470
379 551 -118
130 827 -785
820 972
515 385 317
144 746 -546
194 411 -463
448 10 -195
482 629 -55
410 457 911
250 114 725
490 246 299
631 127 282
737 618 962
377 170 -271
802 28 -479
141 289 -861
678 211 988
378 226 -167
157 123 354
255 140 -240
1 9 -578
431 816 188
281 265 -723
14 773 131
785 753 -945
518 67 421
98 523 -733
807 77 561
493 101 305
427 645 618
147 793 524
805 661 691
700 645 -563
252 365 -599
421 513 51
139 535 -587
88 794 -33
506 518 351
49 486 136
398 51 -147
55 749 -552
165 67 -954
56 146 327
178 24 246
153 706 372
440 430 -60
348 743 523
252 180 -968
326 470 -997
527 397 -877
268 396 406
116 748 -809
461 453 -642
87 756 -12
54 801 -655
529 429 -477
605 639 -170
479 121 -588
404 690 -345
373 460 3
69 599 -143
369 229 -351
793 101 -598
666 788 741
433 685 446
534 443 875
335 253 686
163 146 -978
87 49 274
259 715 -893
380 736 965
543 531 -627
820 717 99
187 179 879
431 545 558
62 627 480
748 491 -251
697 2 -182
371 243 293
491 430 -197
798 644 -233
212 162 -158
584 53 186
720 293 696
716 792 -615
459 427 847
689 615 755
103 24 -183
690 35 -242
87 392 -979
722 285 -281
257 722 -316
721 160 281
523 115 976
592 366 997
219 718 865
395 651 207
162 528 648
504 515 814
332 262 328
541 352 -684
641 290 -401
7 719 -807
767 479 854
178 574 -759
277 418 393
225 347 -844
562 385 -52
765 574 313
17 660 686
45 651 256
766 422 -579
561 136 984
254 603 -375
152 86 754
590 770 226
262 587 306
161 397 -464
145 385 625
210 68 -506
633 585 164
486 123 932
152 36 -810
640 141 726
217 219 -901
539 252 -11
238 746 -993
613 486 923
809 535 132
350 782 -603
811 557 646
204 435 -741
666 74 602
39 174 -541
350 751 -44
463 523 518
739 190 -92
606 81 317
797 791 -408
439 323 -180
565 16 -615
623 488 -584
372 20 808
626 109 598
600 245 238
820 13 64
622 814 70
413 208 886
136 568 -644
160 325 -258
432 74 984
463 730 937
363 779 121
389 453 -979
522 30 942
465 462 598
672 561 467
809 543 -357
770 534 -240
263 213 747
336 452 -776
724 755 -1000
424 53 -52
144 680 656
156 312 -297
488 743 -572
67 656 425
407 218 -170
214 109 -284
579 292 -505
2 550 -211
681 548 -58
816 64 -386
544 549 341
392 554 169
520 554 -258
571 59 210
263 76 138
229 784 -776
277 481 -194
180 55 682
377 282 854
138 214 986
216 134 -145
271 771 -359
695 747 134
11 225 -943
450 641 -621
664 135 210
223 325 -238
712 174 -828
387 302 -562
205 455 816
748 649 -552
176 217 130
537 392 -773
190 175 -950
809 568 -281
662 746 -997
719 17 72
721 45 -260
762 693 197
390 789 -64
535 57 -881
250 29 -567
730 488 256
383 86 -64
444 289 924
714 692 735
224 439 410
698 732 629
308 739 965
57 323 805
446 760 56
545 227 -612
735 68 -515
258 319 84
44 275 348
589 193 431
430 665 250
632 155 -691
103 742 -588
493 807 946
469 413 74
401 469 -25
662 209 665
60 313 768
106 259 621
369 728 965
497 280 -863
798 152 -266
299 498 999
619 278 -822
394 419 -154
818 35 722
275 391 384
702 298 11
667 721 513
584 44 483
37 563 272
618 437 662
473 365 -538
785 543 193
589 546 -478
183 724 -460
481 415 -398
41 505 -429
692 624 -440
667 706 942
126 306 903
130 756 -899
516 577 -832
570 560 -902
12 245 -410
84 55 -242
500 477 657
387 381 842
650 140 -479
781 437 -634
55 545 -448
311 650 -316
773 210 977
169 764 -707
784 72 876
315 717 -683
298 720 -576
228 645 194
741 538 -315
750 428 205
94 1 901
716 94 -67
23 752 -451
701 342 -608
648 73 -770
620 215 474
794 677 9
62 314 -891
724 185 214
555 383 2
814 405 -759
117 388 -209
523 716 -890
279 466 336
328 408 289
571 600 -512
109 316 435
506 360 -809
250 448 410
231 467 987
18 251 -746
809 779 663
69 474 949
809 311 -734
240 289 832
672 62 506
272 793 -259
253 109 907
77 151 -896
753 705 445
703 596 332
409 148 -505
760 62 -203
269 99 -508
610 126 58
207 308 -478
809 455 -582
751 442 -666
114 601 648
182 74 -226
134 757 22
87 177 376
382 252 779
164 99 982
424 494 -55
601 645 -537
585 631 211
310 699 -508
187 13 -689
136 384 -25
463 210 82
124 394 672
391 209 -117
414 773 -224
410 148 109
67 18 -834
188 387 567
785 454 310
255 552 61
150 811 208
234 87 330
19 625 849
225 805 -539
650 540 505
47 581 903
615 772 230
787 212 323
802 452 -539
263 105 -262
764 638 -809
558 311 -709
454 351 473
419 692 -496
707 228 -74
151 82 537
404 8 -384
589 4 -978
135 652 362
178 204 -562
500 76 -207
659 454 -770
67 292 276
107 196 431
758 201 308
577 257 625
204 631 887
17 71 -36
359 346 280
384 716 -746
238 517 -708
403 390 -72
22 159 -126
263 56 892
465 547 450
456 166 -963
645 433 25
367 168 -314
289 466 -7
812 627 -959
726 34 -383
727 370 739
4 286 -981
257 356 983
358 453 -50
585 705 -10
463 402 789
101 523 -627
8 704 52
304 157 874
780 501 -389
151 469 694
733 54 736
458 133 -698
679 53 133
782 6 356
577 187 611
220 712 832
550 702 -996
197 40 503
717 108 -987
376 538 -374
563 359 196
626 308 542
260 333 -73
282 565 486
443 254 -760
136 148 -41
680 177 -541
83 806 -530
410 692 -562
751 206 354
707 703 841
469 575 524
388 324 -467
574 330 951
261 67 -387
309 285 517
564 65 -264
691 247 -730
108 771 820
399 632 172
162 35 882
117 332 678
353 345 -80
53 616 -296
749 663 626
489 108 234
470 317 159
116 782 -663
203 138 412
310 39 -631
155 94 -630
231 787 775
684 125 -369
633 549 945
191 302 -111
392 391 -506
614 281 -443
592 553 -274
371 291 -459
72 787 -479
364 121 -738
790 66 118
435 706 -342
481 563 92
436 274 163
203 179 484
117 290 324
324 360 864
399 438 448
685 713 663
499 65 803
501 227 -912
516 184 -799
244 85 -184
61 530 -593
379 274 380
572 43 -910
599 731 850
358 543 -687
214 391 -448
617 536 75
511 429 493
678 200 -401
712 357 -661
521 559 973
350 560 -897
233 179 -641
703 285 671
186 225 -408
456 75 -993
633 284 -979
190 220 437
591 120 -173
326 593 94
517 466 -561
293 403 36
602 205 582
108 718 985
123 437 118
270 311 500
790 131 639
818 342 -375
624 645 -817
255 596 778
376 12 426
443 702 985
784 402 -138
365 414 -723
23 584 -762
457 162 -306
265 273 503
479 402 285
729 668 -52
404 422 872
402 415 168
745 89 519
210 228 341
389 483 -576
85 449 -104
117 420 91
440 674 -559
340 439 485
679 564 861
597 595 -343
226 45 861
39 252 790
493 19 806
364 171 763
277 24 -420
551 30 -373
451 271 -397
321 123 -886
154 572 357
75 208 -573
193 179 -203
161 698 617
536 19 85
758 785 630
223 685 -215
34 449 -794
148 125 878
580 785 -599
783 335 -292
276 556 -971
578 329 271
540 732 -909
43 49 -513
742 612 -577
619 722 819
327 320 812
467 731 -628
150 193 -90
138 396 -422
380 390 398
400 32 921
769 343 -720
312 227 276
652 651 507
736 253 989
96 759 -329
762 378 -340
187 347 -225
52 575 902
119 353 -712
437 686 -382
12 695 -393
647 171 353
290 333 832
234 145 -737
145 75 465
784 454 208
554 705 172
252 583 950
194 810 -496
137 402 527
424 507 780
483 81 -597
607 142 273
412 407 -40
468 586 -921
408 77 -622
663 433 -850
525 778 -752
470 426 -79
493 131 822
556 648 -195
158 660 569
587 488 735
6 493 -208
41 699 229
417 424 850
469 61 -834
550 408 564
213 322 584
238 373 693
224 556 917
642 659 625
272 173 -240
613 15 930
282 74 -327
250 556 667
459 506 -766
27 514 420
361 705 758
438 242 -17
386 439 -617
292 267 606
357 723 535
776 158 335
352 781 221
151 638 -379
310 479 110
776 619 793
283 768 -519
680 123 834
633 787 180
89 208 -443
160 383 -488
660 44 340
730 525 -32
726 776 -416
66 475 -467
579 646 -816
387 493 363
587 218 -640
244 640 274
84 714 115
229 86 789
66 533 889
607 201 869
731 216 395
623 334 979
13 108 -385
456 298 -724
574 377 509
575 162 -72
774 429 -982
75 232 -295
321 2 -766
397 811 -528
175 397 -59
674 613 624
576 328 943
758 641 112
121 345 -271
570 256 -787
27 2 -523
342 326 -30
353 521 417
583 391 444
772 815 9
366 113 563
660 15 295
535 50 938
803 385 389
496 812 99
786 307 399
395 810 387
497 450 -181
685 29 -180
713 196 466
219 576 -6
724 406 -474
601 651 777
133 200 -133
785 672 102
303 647 -942
441 534 382
148 678 391
732 628 113
732 297 -380
693 480 -531
561 56 571
746 87 -418
76 524 -381
374 289 891
356 685 -810
696 740 -547
465 252 911
621 461 781
443 268 802
497 444 -266
555 674 -498
321 14 47
216 322 -245
438 703 330
659 225 -918
412 546 545
240 591 -472
376 319 929
438 30 -443
633 772 11
637 132 -690
389 558 177
593 717 653
805 801 787
431 3 581
324 225 -267
56 173 903
192 90 -106
78 675 190
172 338 417
311 202 -891
15 483 -339
569 182 -638
437 397 292
435 319 870
550 413 340
210 388 923
691 369 -209
280 279 -887
91 180 -704
227 12 -92
523 240 592
30 349 -703
673 485 -688
676 796 300
183 158 -80
728 737 121
759 170 438
743 449 860
446 530 586
421 157 -918
365 268 -125
175 637 230
334 293 -871
380 345 -871
790 358 158
732 505 -730
210 752 -961
503 259 -275
621 806 -234
29 70 -620
592 616 988
60 529 253
599 22 -382
556 152 901
642 36 477
141 190 798
780 563 -549
147 485 -999
644 572 9
220 456 -936
306 602 -22
675 591 -607
769 700 732
80 371 -959
356 510 75
698 584 20
660 511 54
557 262 9
161 286 587
603 380 642
501 216 -77
655 755 -79
710 497 -264
344 357 811
212 545 -991
105 684 418
461 520 -411
451 144 -137
324 565 117
769 738 -194
643 684 -591
554 251 471
775 268 482
4 338 -635
731 440 -537
223 495 -228
705 274 579
819 48 -664
54 99 251
801 361 348
519 729 -519
288 530 -376
586 12 -815
727 113 -5
300 302 742
740 525 -405
275 310 -548
6 653 215
366 652 -149
170 741 -711
309 307 116
605 568 -925
642 261 329
745 332 -657
787 400 -232
136 54 371
249 145 291
277 169 388
165 628 354
534 151 -765
450 211 338
14 311 968
641 638 405
383 647 329
177 278 611
690 215 922
429 543 226
325 55 -172
202 153 12
135 329 867
174 421 -127
162 107 288
472 243 915
718 69 -434
340 96 950
155 311 453
502 464 427
730 33 614
738 339 499
1 564 774
210 813 -867
83 612 -862
639 492 -296
493 145 -839
314 374 338
525 209 -497
572 156 -577
735 399 -930
814 351 738
112 124 864
408 676 -654
37 391 -153
788 440 -74
739 812 565
420 781 920
376 594 699
135 18 559
691 150 334
605 716 81
315 283 577
533 180 -858
71 180 -155
514 155 -290
277 12 557
598 291 345
620 631 85
440 99 805
152 815 309
215 777 202
464 203 -260
507 294 759
128 567 -382
48 711 70
481 797 437
146 481 682
429 168 -707
146 226 281
620 350 -111
124 787 473
324 649 912
725 69 -816
433 604 -809
375 484 631
556 19 326
115 236 168
690 137 671
803 16 0
712 559 673
228 153 -94
510 803 803
771 58 -448
17 360 -237
328 341 -575
708 488 -995
464 83 567
704 481 323
223 580 -654
527 126 132
337 468 354
454 818 -922
159 689 921
685 103 -97
209 334 427
687 361 -739
55 130 -605
290 80 -314
492 107 831
460 409 43
36 50 523
86 331 901
212 651 -323
774 427 250
435 562 563
44 418 -219
601 355 63
483 102 -876
331 280 281
18 8 897
197 612 -719
754 280 564
454 637 866
203 242 -413
671 724 -361
314 207 -90
436 237 706
387 64 -847
203 149 -380
780 741 421
583 43 737
655 191 596
793 568 -29
343 13 312
782 31 -193
802 439 457
79 200 388
654 733 -169
737 407 -148
413 671 6
245 456 -316
48 256 790
775 666 574
33 555 -848
789 743 185
202 96 -920
675 414 -268
149 796 221
498 253 378
282 317 -586
23 644 -137
380 123 -997
700 299 -131
210 47 -462
389 407 -824
362 737 -700
297 306 -484
398 668 -498
105 523 -465
604 695 60
107 7 320
719 100 973
422 367 -243
273 253 718
233 589 -198
90 289 595
731 151 -660
217 706 27
690 521 447
89 517 664
301 285 -444
724 48 -932
646 594 -383
377 730 -91
759 433 -433
442 650 876
520 521 -140
737 146 -759
165 140 576
111 401 844
687 133 -489
547 690 -250
469 651 -82
137 429 669
563 642 -116
461 543 -820
183 544 -906
259 373 600
743 578 760
142 647 -145
281 474 378
679 727 -393
54 782 22
752 701 -600
131 622 -128
195 201 -756
280 787 676
368 536 411
291 224 -219
176 232 806
460 5 56
206 441 233
105 115 885
718 631 -551
354 281 784
652 164 -918
631 797 -490
179 619 -678
114 545 -199
607 576 -950
817 393 900
43 559 -167
127 182 120
